3.560780412390455604e+04;3.551600588748788141e+04;3.542419801546826784e+04;3.533362910408281459e+04;3.524575779130588489e+04;3.516203912960349408e+04;3.508366319633615058e+04;3.501131520439797168e+04;3.494501215833815513e+04;3.488404344882068108e+04;3.482701526031173853e+04;3.477198176579990832e+04;3.471664263512762409e+04;3.465859103342983144e+04;3.459559925337877212e+04;3.452592253654250817e+04;3.444858508791133499e+04;3.436359424562333879e+04;3.427202247331451508e+04;3.417591252602809254e+04;3.407799903129242739e+04;3.398128827660361276e+04;3.388857882681840420e+04;3.380202255600839271e+04;3.372281278230456519e+04;3.365105000012055825e+04;3.358579117683353252e+04;3.352525133107481088e+04;3.346710556768396782e+04;3.340883656105630507e+04;3.334808054484011518e+04;3.328293591221578390e+04;3.321220656995768513e+04;3.313555590193087119e+04;3.305354970707891334e+04;3.296757300678273896e+04;3.287962014654521045e+04;3.279198000154056353e+04;3.270686309020143744e+04;3.262603635233950263e+04;3.255053597743000500e+04;3.248051507452783335e+04;3.241525374393485617e+04;3.235332244945525963e+04;3.229285612834569110e+04;3.223187548471027549e+04;3.216858852934211973e+04;3.210161948146289797e+04;3.203013835436365480e+04;3.195389388139613948e+04;3.187317474874780237e+04;3.178873183170741322e+04;3.170168594729683900e+04;3.161342781444570937e+04;3.152550084360972687e+04;3.143945369436566762e+04;3.135666189471026883e+04;3.127814016818064192e+04;3.120438659465265664e+04;3.113530374074541032e+04;3.107022539222094565e+04;3.100804623170259219e+04;3.094741953497158102e+04;3.088696947766522499e+04;3.082546799653483686e+04;3.076194843534706888e+04;3.069575707275014429e+04;3.062656385739398320e+04;3.055435555914719589e+04;3.047941955393449098e+04;3.040230669310081794e+04;3.032375287028944513e+04;3.024455041374498978e+04;3.016538857714509140e+04;3.008671114506889717e+04;3.000864899150613928e+04;2.993106532584025263e+04;2.985370675321588715e+04;2.977640463254571296e+04;2.969924361567337837e+04;2.962262365285205669e+04;2.954718577790221752e+04;2.947363051117595751e+04;2.940250293815158875e+04;2.933402908816927447e+04;2.926805998089621789e+04;2.920412753821478327e+04;2.914156678902430576e+04;2.907963588882973636e+04;2.901757986698395689e+04;2.895462698415501654e+04;2.888995472261913892e+04;2.882268948342232034e+04;2.875199426688218227e+04;2.867725488350914748e+04;2.859831805559988425e+04;2.851569227463925563e+04;2.843061658853542031e+04;2.834493892799060268e+04;2.826081008365156231e+04;2.818026522849110188e+04;2.810480490784360882e+04;2.803508660745501402e+04;2.797079938218939060e+04;2.791073616736009353e+04;2.785302578060411179e+04;2.779545785434031495e+04;2.773583372135214449e+04;2.767229499016673071e+04;2.760360226694259472e+04;2.752934541096675821e+04;2.745006124761930914e+04;2.736722459215621711e+04;2.728307955403842425e+04;2.720030177946882759e+04;2.712152705554686690e+04;2.704883179198988728e+04;2.698328333186666350e+04;2.692467453440640020e+04;2.687151431170370779e+04;2.682127815272770385e+04;2.677085551245942770e+04;2.671708826750219305e+04;2.665728764874514673e+04;2.658964117310611618e+04;2.651345989064012974e+04;2.642925256682677355e+04;2.633863788994865536e+04;2.624411918665395206e+04;2.614875478315272267e+04;2.605576592964100200e+04;2.596813233670837872e+04;2.588822781823367768e+04;2.581754112687531961e+04;2.575651085620631056e+04;2.570448450153612794e+04;2.565979747007246988e+04;2.561996070572248937e+04;2.558194215057510519e+04;2.554252087695173395e+04;2.549867940765409730e+04;2.544798242212818514e+04;2.538887808057717848e+04;2.532086215621160591e+04;2.524446999145153677e+04;2.516110204889541637e+04;2.507273172360587705e+04;2.498157251327029735e+04;2.488978417256104149e+04;2.479927363033066285e+04;2.471160715598375464e+04;2.462801255620838856e+04;2.454942876255715601e+04;2.447656033026021032e+04;2.440991023813475476e+04;2.434978347309141463e+04;2.429626522642300915e+04;2.424917830586100172e+04;2.420802082884967240e+04;2.417188729120394055e+04;2.413938905257774604e+04;2.410860969134065090e+04;2.407714378610137646e+04;2.404226109464119872e+04;2.400120698410953264e+04;2.395160274427848708e+04;2.389186484180487605e+04;2.382154023495789443e+04;2.374146671123357737e+04;2.365370966150648019e+04;2.356128408501797458e+04;2.346772238955847934e+04;2.337657843659950595e+04;2.329096033600165174e+04;2.321316372217809112e+04;2.314444538381724124e+04;2.308494638774461055e+04;2.303375186260909686e+04;2.298906269506172612e+04;2.294844927201684550e+04;2.290915484031452434e+04;2.286841391475787168e+04;2.282375020957434390e+04;2.277322088861256270e+04;2.271558054918758353e+04;2.265034800262749559e+04;2.257776892705271530e+04;2.249867597588574426e+04;2.241425538562861038e+04;2.232573776132392231e+04;2.223404220693895695e+04;2.213941627733529458e+04;2.204112545959434283e+04;2.193725036922625804e+04;2.182464476933115657e+04;2.169909298866308018e+04;2.155568300945601368e+04;2.138938251607932034e+04;2.119576960290776333e+04;2.097182917994428863e+04;2.071668731236192616e+04;2.043213261389533727e+04;2.012278317837639042e+04;1.979581020186074238e+04;1.946022101037802713e+04;1.912581178538968743e+04;1.880198903305809290e+04;1.849669627465639132e+04;1.821565333746039323e+04;1.796202954703063369e+04;1.773655919704135886e+04;1.753800523978877391e+04;1.736381444492188893e+04;1.721079579358188494e+04;1.707568671157773133e+04;1.695553023568924618e+04;1.684784887499439355e+04;1.675065045215403006e+04;1.666232784145751066e+04;1.658151675796945710e+04;1.650695945666517582e+04;1.643739838898130256e+04;1.637150475703797929e+04;1.630784068900544298e+04;1.624486026395605040e+04;1.618096488087189209e+04;1.611462959645683623e+04;1.604460043199640131e+04;1.597013075677614142e+04;1.589119196945437943e+04;1.580857904093261459e+04;1.572384824685032072e+04;1.563907110143441787e+04;1.555644805730631560e+04;1.547787332392473763e+04;1.540455838269781998e+04;1.533680126991877842e+04;1.527394263033377501e+04;1.521449852476482010e+04;1.515642303029552750e+04;1.509743956819137748e+04;1.503538522794731580e+04;1.496852634047290121e+04;1.489581564410917963e+04;1.481706694026797595e+04;1.473302442106004855e+04;1.464530696393229118e+04;1.455621805031758049e+04;1.446843112366255627e+04;1.438458510166829365e+04;1.430684905501554022e+04;1.423653136108392391e+04;1.417381073958423076e+04;1.411765135542382995e+04;1.406593282024362634e+04;1.401578416630555148e+04;1.396406785786131877e+04;1.390792586001822019e+04;1.384528311414575364e+04;1.377520880339342511e+04;1.369806189607456326e+04;1.361538956953529305e+04;1.352959711251811677e+04;1.344345601806726154e+04;1.335955311119522958e+04;1.327979876053995213e+04;1.320510082340496047e+04;1.313527306198274891e+04;1.306918994403049328e+04;1.300513851527645784e+04;1.294127006790003361e+04;1.287603435540071041e+04;1.280849298399351756e+04;1.273845058131259793e+04;1.266639712913539006e+04;1.259330393213360912e+04;1.252034478499699617e+04;1.244861796433641575e+04;1.237892833465831609e+04;1.231166249593816428e+04;1.224676399532843061e+04;1.218379650161836253e+04;1.212207165421996069e+04;1.206081299202836090e+04;1.199932565655105827e+04;1.193714279231927867e+04;1.187412445811002362e+04;1.181049382801062347e+04;1.174680713906944766e+04;1.168386519178204253e+04;1.162258219248756177e+04;1.156383124891679836e+04;1.150828631773818597e+04;1.145628038831925005e+04;1.140770039025734332e+04;1.136193915948803988e+04;1.131792027998962840e+04;1.127420015394167422e+04;1.122913444470193463e+04;1.118107864150835303e+04;1.112858230887174250e+04;1.107053864894343315e+04;1.100626487809992432e+04;1.093550875206982346e+04;1.085839440693384859e+04;1.077533076289658857e+04;1.068690705394977340e+04;1.059379564221236615e+04;1.049667622058373490e+04;1.039618999477173202e+04;1.029292711086012605e+04;1.018744428811485341e+04;1.008030268833579066e+04;9.972111105560717988e+03;9.863559716898513216e+03;9.755435713453151038e+03;9.648621134124849050e+03;9.544079708039333127e+03;9.442839138728801117e+03;9.345968098541005020e+03;9.254538257355141468e+03;9.169558116344476730e+03;9.091872151288645910e+03;9.022035112323679641e+03;8.960190822046000903e+03;8.905998118803312536e+03;8.858645773816760993e+03;8.816980335194441068e+03;8.779739490380192365e+03;8.745847903359115662e+03;8.714704632140672402e+03;8.686382111739909305e+03;8.661672044562727024e+03;8.641951078059892097e+03;8.628888349000437302e+03;8.624062231512532890e+03;8.628579875646550136e+03;8.642791641866542705e+03;8.666164280978202441e+03;8.697331644724530634e+03;8.734294607783800529e+03;8.774706687039064491e+03;8.816167169107447990e+03;8.856450831586487766e+03;8.893627735216059591e+03;8.926059593340749416e+03;8.952291698299784912e+03;8.970883693477315319e+03;8.980233965394609186e+03;8.978449940989647075e+03;8.963302386208364624e+03;8.932280870384825903e+03;8.882746035411541015e+03;8.812157501874569789e+03;8.718346782394526599e+03;8.599801702938453673e+03;8.455929468755164635e+03;8.287266584836092079e+03;8.095604571547622072e+03;7.884002971244608489e+03;7.656669129652302217e+03;7.418699959834829315e+03;7.175703188019793743e+03;6.933339648039119311e+03;6.696847528561128456e+03;6.470618535420343505e+03;6.257891960499396191e+03;6.060615978461886698e+03;5.879498730029375110e+03;5.714238943827478579e+03;5.563892225894300282e+03;5.427301098127426485e+03;5.303501315583702308e+03;5.192019624956111329e+03;5.093000949336351368e+03;5.007142443762164476e+03;4.935458804658484041e+03;4.878945130742395122e+03;4.838228565811458793e+03;4.813300538032475743e+03;4.803397475151160506e+03;4.807056603777085911e+03;4.822327030716248373e+03;4.847078002572984587e+03;4.879326181908721082e+03;4.917506056060101400e+03;4.960629476103753404e+03;5.008313731379743331e+03;5.060692123513440492e+03;5.118247457012275845e+03;5.181621644935768018e+03;5.251452795783375223e+03;5.328277615279931524e+03;5.412516652541546136e+03;5.504537870102783927e+03;5.604774197043911045e+03;5.713855933415886284e+03;5.832711196405678493e+03;5.962588679447640970e+03;6.104967636582204250e+03;6.261339295719822985e+03;6.432868715318150862e+03;6.619971694503584331e+03;6.821863080076776896e+03;7.036147828825064607e+03;7.258533731656802956e+03;7.482744546941840781e+03;7.700702284772268285e+03;7.903022582622785194e+03;8.079822203695623102e+03;8.221772445040078310e+03;8.321256919399811522e+03;8.373428613945259713e+03;8.376936911468925246e+03;8.334132107872614142e+03;8.250656482298913033e+03;8.134476284137059338e+03;7.994556555760495030e+03;7.839481988228074442e+03;7.676344738891841189e+03;7.510143484243732928e+03;7.343788162713558449e+03;7.178628741021056157e+03;7.015280266385163486e+03;6.854446533275951879e+03;6.697470752322623412e+03;6.546450985780804331e+03;6.403911148327772025e+03;6.272163423177880759e+03;6.152589854963722246e+03;6.045085733466887177e+03;5.947848226491150854e+03;5.857586050215541036e+03;5.770106053620233979e+03;5.681134337212955870e+03;5.587175078763632882e+03;5.486206917756002440e+03;5.378059309826464414e+03;5.264386516072544509e+03;5.148247792503269920e+03;5.033390417764604535e+03;4.923399177645152122e+03;4.820906151077520008e+03;4.727038837018866616e+03;4.641223976602535004e+03;4.561372421997992205e+03;4.484370969305877225e+03;4.406728066446926277e+03;4.325184945103140308e+03;4.237122992455008898e+03;4.140667145542798607e+03;4.034484284007611677e+03;3.917376547244884478e+03;3.787842470868576129e+03;3.643800677163729688e+03;3.482631521536588480e+03;3.301598642296945854e+03;3.098589079422376471e+03;2.872994108471817526e+03;2.626481885299976966e+03;2.363415071802663533e+03;2.090746949745575876e+03;1.817366392509695970e+03;1.553012818601293702e+03;1.306998343620080732e+03;1.087019392763858377e+03;8.983031630427514074e+02;7.432329806516531789e+02;6.214679959795539617e+02;5.304583085322029774e+02;4.661871381430316887e+02;4.239580657405437023e+02;3.990792230014376401e+02;3.873569630680073601e+02;3.853759653583353497e+02;3.905935121804267283e+02;4.013046863130063002e+02;4.165428678178196265e+02;4.359716840095420594e+02;4.598073152724879833e+02;4.887892343673446476e+02;5.241962485186212461e+02;5.678846804077528532e+02;6.223079948768012173e+02;6.904645651463850982e+02;7.757165795692540087e+02;8.814332053266683715e+02;1.010438923072196076e+03;1.164293720328619656e+03;1.342490012858291493e+03;1.541709453845131293e+03;1.755323631832863384e+03;1.973327337509424069e+03;2.182847857343761916e+03;2.369276402195342143e+03;2.517932175143955192e+03;2.616025836553677891e+03;2.654577647762015658e+03;2.629905458790941339e+03;2.544352510191334659e+03;2.406071297378918189e+03;2.227883899336050490e+03;2.025445691090307264e+03;1.815088710969027261e+03;1.611770582589180549e+03;1.427494556211213194e+03;1.270420972527762842e+03;1.144709937827273052e+03;1.050974229168798729e+03;9.871213113015229510e+02;9.493389416169630977e+02;9.330191053060439117e+02;9.334919222269711554e+02;9.465229807265734507e+02;9.685903049979255002e+02;9.969903209380147473e+02;1.029828044645183581e+03;1.065935473001440187e+03;1.104745772788954810e+03;1.146138345465520388e+03;1.190265129672665580e+03;1.237370835907286619e+03;1.287625528080683125e+03;1.340992591739877753e+03;1.397154983945860977e+03;1.455515870911322736e+03;1.515276710987427350e+03;1.575579179265357425e+03;1.635681423222569720e+03;1.695128881664860955e+03;1.753879041046278871e+03;1.812349069916742565e+03;1.871372857916722978e+03;1.932074423752020266e+03;1.995681923339548121e+03;2.063316023321288412e+03;2.135786761135830147e+03;2.213426096805064844e+03;2.295973215787191293e+03;2.382520448292253150e+03;2.471521941689512460e+03;2.560864959110676409e+03;2.648002738132626746e+03;2.730145254282266251e+03;2.804497824583692363e+03;2.868527197611446354e+03;2.920223131268501675e+03;2.958314949642768170e+03;2.982402054158239025e+03;2.992967949075521574e+03;2.991268558190757631e+03;2.979112776728454719e+03;2.958578540457936924e+03;2.931723010821820935e+03;2.900345401432887229e+03;2.865845282138513539e+03;2.829193047025171836e+03;2.791001121532664456e+03;2.751662892034953074e+03;2.711516628758775369e+03;2.670994596128563899e+03;2.630729823714557369e+03;2.591609329857847115e+03;2.554777844115632433e+03;2.521606836296454276e+03;2.493648492380014432e+03;2.472593221738430202e+03;2.460243167563839052e+03;2.458504305793665480e+03;2.469387894769442482e+03;2.495000916875218081e+03;2.537498104741348925e+03;2.598968587311445390e+03;2.681240362098997593e+03;2.785605423220002649e+03;2.912493882740499885e+03;3.061150288911101143e+03;3.229381692040026792e+03;3.413448107770253955e+03;3.608148821879812658e+03;3.807124623850464104e+03;4.003353738258082103e+03;4.189778219594495567e+03;4.359968192123307745e+03;4.508720850036713273e+03;4.632501942640214111e+03;4.729666690739958540e+03;4.800437836509400768e+03;4.846661951117775061e+03;4.871402424212533333e+03;4.878451671040857946e+03;4.871851779108261326e+03;4.855501323226721979e+03;4.832899353036409593e+03;4.807041869883395520e+03;4.780449890535392115e+03;4.755280131533326312e+03;4.733456145127637683e+03;4.716762213428126415e+03;4.706862486317056209e+03;4.705237425568547224e+03;4.713059719798940023e+03;4.731053599994842443e+03;4.759388694141471206e+03;4.797650495815762952e+03;4.844907424317395453e+03;4.899866376601459706e+03;4.961083155068971791e+03;5.027178577779883199e+03;5.097009608648275389e+03;5.169757566071751171e+03;5.244918653461454596e+03;5.322209248513020611e+03;5.401421930313919802e+03;5.482281093342046006e+03;5.564344859057042413e+03;5.646982992597828343e+03;5.729433946252784153e+03;5.810917102741356757e+03;5.890758484942485666e+03;5.968485955709574228e+03;6.043863470676617908e+03;6.116857421167226676e+03;6.187552385332891390e+03;6.256050247205353116e+03;6.322390926464750009e+03;6.386524771927509391e+03;6.448349448744878828e+03;6.507803133149870519e+03;6.564986674274052348e+03;6.620275303813526079e+03;6.674379381488441140e+03;6.728324935285514584e+03;6.783346088300563679e+03;6.840706826248853758e+03;6.901490900874419822e+03;6.966408937484912713e+03;7.035667841083485655e+03;7.108931236801581690e+03;7.185376752284566464e+03;7.263833620225898812e+03;7.342968215182706444e+03;7.421478786417225820e+03;7.498263908586722209e+03;7.572539922016779201e+03;7.643897392145533559e+03;7.712301265383630380e+03;7.778049953230613937e+03;7.841712239134910305e+03;7.904057189333469978e+03;7.965983551903442276e+03;8.028446063317605876e+03;8.092371582888052217e+03;8.158560923918869776e+03;8.227581876176718652e+03;8.299670909704842416e+03;8.374669437279708291e+03;8.452020366292121253e+03;8.530840378141410838e+03;8.610065427484256361e+03;8.688647039026625862e+03;8.765761862805016790e+03;8.840992064089161431e+03;8.914441685803236396e+03;8.986772307574357910e+03;9.059164721587807435e+03;9.133234517026032336e+03;9.210941221081990079e+03;9.294528321944513664e+03;9.386514564395936759e+03;9.489729416063340977e+03;9.607355439570379531e+03;9.742917460894101168e+03;9.900152560554370211e+03;1.008271248829480828e+04;1.029369142951347567e+04;1.053502924836979582e+04;1.080689754037599960e+04;1.110721289201042418e+04;1.143142111556108102e+04;1.177265080420134655e+04;1.212225278648322637e+04;1.247064707358841042e+04;1.280832093681607876e+04;1.312678672435895351e+04;1.341932709124520079e+04;1.368142042917185063e+04;1.391082666566434636e+04;1.410739348878154124e+04;1.427269124659090267e+04;1.440959106730360327e+04;1.452187109539607809e+04;1.461388794334269005e+04;1.469030588781120059e+04;1.475585140197073815e+04;1.481506131893988277e+04;1.487201418309007931e+04;1.493006363110591701e+04;1.499161587088701708e+04;1.505800041502656677e+04;1.512947126582568308e+04;1.520534905078315023e+04;1.528428225443442352e+04;1.536457796066218725e+04;1.544453755293445465e+04;1.552273446455908197e+04;1.559818820510830847e+04;1.567041616126834015e+04;1.573937430337777550e+04;1.580532205491021887e+04;1.586865944588597813e+04;1.592978406674323742e+04;1.598900289327916289e+04;1.604651436110838949e+04;1.610245505303990831e+04;1.615698843482482880e+04;1.621040368078728716e+04;1.626319164655936947e+04;1.631607116460618818e+04;1.636994969463530833e+04;1.642581574679528421e+04;1.648457492871542127e+04;1.654685577873703733e+04;1.661282386865979061e+04;1.668204976816863928e+04;1.675347436545851087e+04;1.682550086086962256e+04;1.689621700393917126e+04;1.696371891883090211e+04;1.702647793865079075e+04;1.708367385269923761e+04;1.713541865593177135e+04;1.718281546464469648e+04;1.722783259063552759e+04;1.727301306233398645e+04;1.732107413664580235e+04;1.737447117788484320e+04;1.743500265211020815e+04;1.750352057564715869e+04;1.757978977336191383e+04;1.766251585585668727e+04;1.774953898071685035e+04;1.783816790862147900e+04;1.792560554175911602e+04;1.800939500628113819e+04;1.808780125194857828e+04;1.816004654645082701e+04;1.822634543447332544e+04;1.828773299875086013e+04;1.834573619447213787e+04;1.840198204535721015e+04;1.845785165068624701e+04;1.851426919981965693e+04;1.857166824060637373e+04;1.863012084121966836e+04;1.868956821677255357e+04;1.875006709294056782e+04;1.881196840608161801e+04;1.887596963524092644e+04;1.894302036979790137e+04;1.901410258624131893e+04;1.908994284695669921e+04;1.917073479889585360e+04;1.925595113394158398e+04;1.934430344268593399e+04;1.943387110502919313e+04;1.952237684579981214e+04;1.960754940020398499e+04;1.968749337648158325e+04;1.976098784953662107e+04;1.982765668769119293e+04;1.988798765542808906e+04;1.994321348259863225e+04;1.999509610901601627e+04;2.004566822768120255e+04;2.009698242186836069e+04;2.015090169161029553e+04;2.020894404102157205e+04;2.027217671492210866e+04;2.034114836716678110e+04;2.041585067050520229e+04;2.049571074736648734e+04;2.057962600520717024e+04;2.066605750423798600e+04;2.075319315533430563e+04;2.083917728319234448e+04;2.092238121978053459e+04;2.100166677503779647e+04;2.107657945083749655e+04;2.114741031223420578e+04;2.121509014015282810e+04;2.128092456896049043e+04;2.134623205884462732e+04;2.141198809043324218e+04;2.147858938165576183e+04;2.154582135291258237e+04;2.161304685631209213e+04;2.167955640214596133e+04;2.174495928622669089e+04;2.180947562301930884e+04;2.187401997281973308e+04;2.194003703265939475e+04;2.200913297635552226e+04;2.208261285279997901e+04;2.216106318995948459e+04;2.224410300334760541e+04;2.233037484794857664e+04;2.241777959079707216e+04;2.250389527782101868e+04;2.258647758962532316e+04;2.266392403659300908e+04;2.273559551845126407e+04;2.280192193217770546e+04;2.286426646670182527e+04;2.292457873625413413e+04;2.298492059244468328e+04;2.304698755657006041e+04;2.311175886036127122e+04;2.317937970768776358e+04;2.324931192950722470e+04;2.332070121997790557e+04;2.339283100911468500e+04;2.346549653510957069e+04;2.353915621028863097e+04;2.361479566810226606e+04;2.369354449861804096e+04;2.377617666610774904e+04;2.386266865656434311e+04;2.395197013079605313e+04;2.404207050401405650e+04;2.413035015695046604e+04;2.421412091898178187e+04;2.429121271820246329e+04;2.436046098967962462e+04;2.442198506924949470e+04;2.447720399041139171e+04;2.452859483730854117e+04;2.457924821237598007e+04;2.463231089455117763e+04;2.469042639155873258e+04;2.475528760784212136e+04;2.482739756385951841e+04;2.490609082566390134e+04;2.498980481035025150e+04;2.507652250872183504e+04;2.516425982430537260e+04;2.525146185168966986e+04;2.533720875026301292e+04;2.542120012817788302e+04;2.550356028220579901e+04;2.558455780460797905e+04;2.566434637763654246e+04;2.574281054718806990e+04;2.581955551426138481e+04;2.589403178104812105e+04;2.596574739341710665e+04;2.603449852779944194e+04;2.610054420675485380e+04;2.616466278011432223e+04;2.622805635707878173e+04;2.629211206004838823e+04;2.635807712478473695e+04;2.642674306759198953e+04;2.649824496086261206e+04;2.657205460705142104e+04;2.664718496290070470e+04;2.672254771431758127e+04;2.679734605724550784e+04;2.687136658133208402e+04;2.694506744015504228e+04;2.701943251923889693e+04;2.709564391312906446e+04;2.717468498782197639e+04;2.725700228600016635e+04;2.734232515019704078e+04;2.742968404027322686e+04;2.751760698206810775e+04;2.760442906866419798e+04;2.768863137387385359e+04;2.776913042122234037e+04;2.784545917492835724e+04;2.791780777350659264e+04;2.798692266450541138e+04;2.805389375787867175e+04;2.811988621733176842e+04;2.818588903733548432e+04;2.825254879413560775e+04;2.832013098180210000e+04;2.838860907414056055e+04;2.845783725428637990e+04;2.852773407577628677e+04;2.859840382305677485e+04;2.867015144501053874e+04;2.874339412147447729e+04;2.881851753457256200e+04;2.889574737865294810e+04;2.897509553576458347e+04;2.905640003409351266e+04;2.913942738819259830e+04;2.922397065975958685e+04;2.930987606047064037e+04;2.939696788785355602e+04;2.948489910466357105e+04;2.957300380073444830e+04;2.966024154913778330e+04;2.974529264567722566e+04;2.982680046696594218e+04;2.990369207698895480e+04;2.997547125165029502e+04;3.004238537955060747e+04;3.010541369394559297e+04;3.016608635533772394e+04;3.022619524093535074e+04;3.028748033697616120e+04;3.035136839681470155e+04;3.041881352035098826e+04;3.049025649731750309e+04;3.056569049136951799e+04;3.064479767514848936e+04;3.072710505785602436e+04;3.081210126126823525e+04;3.089926654940534718e+04;3.098800130357196758e+04;3.107748836151401701e+04;3.116657308071185253e+04;3.125376451032651676e+04;3.133743125624344975e+04;3.141618790229739170e+04;3.148937060093063337e+04;3.155742890571300813e+04;3.162205536640341597e+04;3.168594801249926968e+04;3.175222972905104325e+04;3.182368045476226689e+04;3.190201630539746839e+04;3.198743972697206118e+04;3.207859099495546616e+04;3.217289451505447869e+04;3.226717055635593715e+04;3.235832066031933573e+04;3.244390826251255567e+04;3.252252534815764739e+04;3.259392053990684144e+04;3.265892540317025487e+04;3.271923709604101168e+04;3.277710671532167908e+04;3.283496945091732778e+04;3.289505660515603086e+04;3.295905240158468951e+04;3.302788011455291416e+04;3.310169373549519514e+04;3.318009695597891550e+04;3.326252235558802931e+04;3.334861924167620600e+04;3.343846656648861972e+04;3.353247792354534613e+04;3.363099052022541582e+04;3.373368066406891012e+04;3.383905583955829206e+04;3.394428169136548968e+04;3.404549681009103369e+04;3.413858658153038414e+04;3.422020359135913168e+04;3.428871360078921134e+04;3.434475854660391633e+04;3.439125516744319611e+04;3.443283592707755452e+04;3.447491207971682888e+04;3.452263314425871067e+04;3.458000712638992991e+04;3.464935135737451492e+04;3.473111618916536827e+04;3.482401921762174607e+04;3.492538118229777319e+04;3.503156689562427346e+04;3.513847706781018496e+04;3.524207154695026111e+04;3.533890583673703804e+04;3.542663159968995751e+04;3.550437313748402812e+04;3.557287871642183745e+04;3.563437904667104158e+04;3.569216051727902232e+04;3.574994832547033729e+04;3.581125456346139981e+04;3.587884929986706265e+04;3.595445584673976555e+04;3.603868100713577587e+04;3.613111014625769167e+04;3.623046349552451284e+04;3.633473730089465971e+04;3.644132164400141482e+04;3.654715309302540118e+04;3.664898144770766521e+04;3.674378670323475671e+04;3.682929315871971630e+04;3.690444046379697829e+04;3.696963934941872867e+04;3.702669082028840785e+04;3.707836665167497267e+04;3.712778298998528771e+04
